Data,Distrito,Código Territorial,Total Mandatos,Mandatos Disponíveis,Total Freguesias,Freguesias Apuradas,Votos Brancos,Percentagem Votos Brancos,Votos Nulos,Percentagem Votos Nulos,Percentagem Votantes,Votantes Inscritos,Total de Votos,Região
2019-10-06 19:35:01,Setúbal,LOCAL-150000,18.0,0,55.0,55.0,7261.0,1.71,6183.0,1.46,58.33,726049.0,423500.0,Lisboa
2019-10-06 19:35:01,Viana do Castelo,LOCAL-160000,6.0,0,208.0,208.0,3228.0,2.51,2141.0,1.67,50.74,253219.0,128488.0,Norte
2019-10-06 19:35:01,Vila Real,LOCAL-170000,5.0,0,197.0,197.0,1919.0,1.74,1960.0,1.78,48.26,228497.0,110273.0,Norte
2019-10-06 19:35:01,Viseu,LOCAL-180000,9.0,0,277.0,277.0,4235.0,2.22,3632.0,1.9,51.28,371931.0,190712.0,Centro
2019-10-06 19:40:01,Açores,LOCAL-400000,5.0,0,156.0,156.0,3047.0,3.25,1583.0,1.69,41.22,227546.0,93803.0,Açores
2019-10-06 19:40:01,Aveiro,LOCAL-010000,16.0,0,147.0,147.0,9163.0,2.49,6130.0,1.67,56.31,653597.0,368071.0,Norte
2019-10-06 19:40:01,Beja,LOCAL-020000,3.0,0,75.0,75.0,1230.0,1.65,1132.0,1.52,57.77,128926.0,74485.0,Alentejo
2019-10-06 19:40:01,Braga,LOCAL-030000,19.0,0,347.0,347.0,10708.0,2.26,6112.0,1.29,60.21,787768.0,474341.0,Norte
2019-10-06 19:40:01,Bragança,LOCAL-040000,3.0,0,226.0,226.0,1189.0,1.71,1408.0,2.02,47.23,147465.0,69644.0,Norte
2019-10-06 19:40:01,Castelo Branco,LOCAL-050000,4.0,0,120.0,120.0,2091.0,2.01,2167.0,2.08,57.46,181378.0,104223.0,Centro
2019-10-06 19:40:01,Coimbra,LOCAL-060000,9.0,0,155.0,155.0,5929.0,2.69,3536.0,1.61,56.33,390947.0,220211.0,Centro
2019-10-06 19:40:01,Évora,LOCAL-070000,3.0,0,69.0,69.0,1421.0,1.68,1079.0,1.28,59.9,141258.0,84617.0,Alentejo
2019-10-06 19:40:01,Faro,LOCAL-080000,9.0,0,67.0,67.0,4286.0,2.25,3079.0,1.62,51.38,370764.0,190484.0,Algarve
2019-10-06 19:40:01,Guarda,LOCAL-090000,4.0,0,242.0,242.0,1689.0,1.98,1987.0,2.32,52.29,163462.0,85469.0,Centro
2019-10-06 19:40:01,Leiria,LOCAL-100000,10.0,0,110.0,110.0,6902.0,2.89,4699.0,1.97,56.26,423801.0,238433.0,Centro
2019-10-06 19:40:01,Lisboa,LOCAL-110000,47.0,0,134.0,134.0,22176.0,1.92,17112.0,1.49,60.6,1900982.0,1152050.0,Lisboa
2019-10-06 19:40:01,Madeira,LOCAL-300000,6.0,0,54.0,54.0,1018.0,0.81,3597.0,2.88,48.9,255821.0,125104.0,Madeira
2019-10-06 19:40:01,Portalegre,LOCAL-120000,2.0,0,69.0,69.0,1130.0,1.92,896.0,1.52,58.31,101189.0,59004.0,Alentejo
2019-10-06 19:40:01,Porto,LOCAL-130000,39.0,0,243.0,243.0,18902.0,1.97,14073.0,1.47,60.3,1591787.0,959919.0,Norte
2019-10-06 19:40:01,Santarém,LOCAL-140000,9.0,0,141.0,141.0,5142.0,2.26,3967.0,1.74,57.87,393314.0,227620.0,Centro
2019-10-06 19:40:01,Setúbal,LOCAL-150000,18.0,0,55.0,55.0,7261.0,1.71,6183.0,1.46,58.33,726049.0,423500.0,Lisboa
2019-10-06 19:40:01,Viana do Castelo,LOCAL-160000,6.0,0,208.0,208.0,3228.0,2.51,2141.0,1.67,50.74,253219.0,128488.0,Norte
2019-10-06 19:40:01,Vila Real,LOCAL-170000,5.0,0,197.0,197.0,1919.0,1.74,1960.0,1.78,48.26,228497.0,110273.0,Norte
2019-10-06 19:40:01,Viseu,LOCAL-180000,9.0,0,277.0,277.0,4235.0,2.22,3632.0,1.9,51.28,371931.0,190712.0,Centro
2019-10-06 19:45:01,Açores,LOCAL-400000,5.0,0,156.0,156.0,3047.0,3.25,1583.0,1.69,41.22,227546.0,93803.0,Açores
2019-10-06 19:45:01,Aveiro,LOCAL-010000,16.0,0,147.0,147.0,9163.0,2.49,6130.0,1.67,56.31,653597.0,368071.0,Norte
2019-10-06 19:45:01,Beja,LOCAL-020000,3.0,0,75.0,75.0,1230.0,1.65,1132.0,1.52,57.77,128926.0,74485.0,Alentejo
2019-10-06 19:45:01,Braga,LOCAL-030000,19.0,0,347.0,347.0,10708.0,2.26,6112.0,1.29,60.21,787768.0,474341.0,Norte
2019-10-06 19:45:01,Bragança,LOCAL-040000,3.0,0,226.0,226.0,1189.0,1.71,1408.0,2.02,47.23,147465.0,69644.0,Norte
2019-10-06 19:45:01,Castelo Branco,LOCAL-050000,4.0,0,120.0,120.0,2091.0,2.01,2167.0,2.08,57.46,181378.0,104223.0,Centro
2019-10-06 19:45:01,Coimbra,LOCAL-060000,9.0,0,155.0,155.0,5929.0,2.69,3536.0,1.61,56.33,390947.0,220211.0,Centro
2019-10-06 19:45:01,Évora,LOCAL-070000,3.0,0,69.0,69.0,1421.0,1.68,1079.0,1.28,59.9,141258.0,84617.0,Alentejo
2019-10-06 19:45:01,Faro,LOCAL-080000,9.0,0,67.0,67.0,4286.0,2.25,3079.0,1.62,51.38,370764.0,190484.0,Algarve
2019-10-06 19:45:01,Guarda,LOCAL-090000,4.0,0,242.0,242.0,1689.0,1.98,1987.0,2.32,52.29,163462.0,85469.0,Centro
2019-10-06 19:45:01,Leiria,LOCAL-100000,10.0,0,110.0,110.0,6902.0,2.89,4699.0,1.97,56.26,423801.0,238433.0,Centro
2019-10-06 19:45:01,Lisboa,LOCAL-110000,47.0,0,134.0,134.0,22176.0,1.92,17112.0,1.49,60.6,1900982.0,1152050.0,Lisboa
2019-10-06 19:45:01,Madeira,LOCAL-300000,6.0,0,54.0,54.0,1018.0,0.81,3597.0,2.88,48.9,255821.0,125104.0,Madeira
2019-10-06 19:45:01,Portalegre,LOCAL-120000,2.0,0,69.0,69.0,1130.0,1.92,896.0,1.52,58.31,101189.0,59004.0,Alentejo
2019-10-06 19:45:01,Porto,LOCAL-130000,39.0,0,243.0,243.0,18902.0,1.97,14073.0,1.47,60.3,1591787.0,959919.0,Norte
2019-10-06 19:45:01,Santarém,LOCAL-140000,9.0,0,141.0,141.0,5142.0,2.26,3967.0,1.74,57.87,393314.0,227620.0,Centro
2019-10-06 19:45:01,Setúbal,LOCAL-150000,18.0,0,55.0,55.0,7261.0,1.71,6183.0,1.46,58.33,726049.0,423500.0,Lisboa
2019-10-06 19:45:01,Viana do Castelo,LOCAL-160000,6.0,0,208.0,208.0,3228.0,2.51,2141.0,1.67,50.74,253219.0,128488.0,Norte
2019-10-06 19:45:01,Vila Real,LOCAL-170000,5.0,0,197.0,197.0,1919.0,1.74,1960.0,1.78,48.26,228497.0,110273.0,Norte
2019-10-06 19:45:01,Viseu,LOCAL-180000,9.0,0,277.0,277.0,4235.0,2.22,3632.0,1.9,51.28,371931.0,190712.0,Centro
2019-10-06 19:50:02,Açores,LOCAL-400000,5.0,0,156.0,156.0,3047.0,3.25,1583.0,1.69,41.22,227546.0,93803.0,Açores
2019-10-06 19:50:02,Aveiro,LOCAL-010000,16.0,0,147.0,147.0,9163.0,2.49,6130.0,1.67,56.31,653597.0,368071.0,Norte
2019-10-06 19:50:02,Beja,LOCAL-020000,3.0,0,75.0,75.0,1230.0,1.65,1132.0,1.52,57.77,128926.0,74485.0,Alentejo
2019-10-06 19:50:02,Braga,LOCAL-030000,19.0,0,347.0,347.0,10708.0,2.26,6112.0,1.29,60.21,787768.0,474341.0,Norte
2019-10-06 19:50:02,Bragança,LOCAL-040000,3.0,0,226.0,226.0,1189.0,1.71,1408.0,2.02,47.23,147465.0,69644.0,Norte
2019-10-06 19:50:02,Castelo Branco,LOCAL-050000,4.0,0,120.0,120.0,2091.0,2.01,2167.0,2.08,57.46,181378.0,104223.0,Centro
2019-10-06 19:50:02,Coimbra,LOCAL-060000,9.0,0,155.0,155.0,5929.0,2.69,3536.0,1.61,56.33,390947.0,220211.0,Centro
2019-10-06 19:50:02,Évora,LOCAL-070000,3.0,0,69.0,69.0,1421.0,1.68,1079.0,1.28,59.9,141258.0,84617.0,Alentejo
2019-10-06 19:50:02,Faro,LOCAL-080000,9.0,0,67.0,67.0,4286.0,2.25,3079.0,1.62,51.38,370764.0,190484.0,Algarve
2019-10-06 19:50:02,Guarda,LOCAL-090000,4.0,0,242.0,242.0,1689.0,1.98,1987.0,2.32,52.29,163462.0,85469.0,Centro
2019-10-06 19:50:02,Leiria,LOCAL-100000,10.0,0,110.0,110.0,6902.0,2.89,4699.0,1.97,56.26,423801.0,238433.0,Centro
2019-10-06 19:50:02,Lisboa,LOCAL-110000,47.0,0,134.0,134.0,22176.0,1.92,17112.0,1.49,60.6,1900982.0,1152050.0,Lisboa
2019-10-06 19:50:02,Madeira,LOCAL-300000,6.0,0,54.0,54.0,1018.0,0.81,3597.0,2.88,48.9,255821.0,125104.0,Madeira
2019-10-06 19:50:02,Portalegre,LOCAL-120000,2.0,0,69.0,69.0,1130.0,1.92,896.0,1.52,58.31,101189.0,59004.0,Alentejo
2019-10-06 19:50:02,Porto,LOCAL-130000,39.0,0,243.0,243.0,18902.0,1.97,14073.0,1.47,60.3,1591787.0,959919.0,Norte
2019-10-06 19:50:02,Santarém,LOCAL-140000,9.0,0,141.0,141.0,5142.0,2.26,3967.0,1.74,57.87,393314.0,227620.0,Centro
2019-10-06 19:50:02,Setúbal,LOCAL-150000,18.0,0,55.0,55.0,7261.0,1.71,6183.0,1.46,58.33,726049.0,423500.0,Lisboa
2019-10-06 19:50:02,Viana do Castelo,LOCAL-160000,6.0,0,208.0,208.0,3228.0,2.51,2141.0,1.67,50.74,253219.0,128488.0,Norte
2019-10-06 19:50:02,Vila Real,LOCAL-170000,5.0,0,197.0,197.0,1919.0,1.74,1960.0,1.78,48.26,228497.0,110273.0,Norte
2019-10-06 19:50:02,Viseu,LOCAL-180000,9.0,0,277.0,277.0,4235.0,2.22,3632.0,1.9,51.28,371931.0,190712.0,Centro
2019-10-06 19:55:01,Açores,LOCAL-400000,5.0,0,156.0,156.0,3047.0,3.25,1583.0,1.69,41.22,227546.0,93803.0,Açores
2019-10-06 19:55:01,Aveiro,LOCAL-010000,16.0,0,147.0,147.0,9163.0,2.49,6130.0,1.67,56.31,653597.0,368071.0,Norte
2019-10-06 19:55:01,Beja,LOCAL-020000,3.0,0,75.0,75.0,1230.0,1.65,1132.0,1.52,57.77,128926.0,74485.0,Alentejo
2019-10-06 19:55:01,Braga,LOCAL-030000,19.0,0,347.0,347.0,10708.0,2.26,6112.0,1.29,60.21,787768.0,474341.0,Norte
2019-10-06 19:55:01,Bragança,LOCAL-040000,3.0,0,226.0,226.0,1189.0,1.71,1408.0,2.02,47.23,147465.0,69644.0,Norte
2019-10-06 19:55:01,Castelo Branco,LOCAL-050000,4.0,0,120.0,120.0,2091.0,2.01,2167.0,2.08,57.46,181378.0,104223.0,Centro
2019-10-06 19:55:01,Coimbra,LOCAL-060000,9.0,0,155.0,155.0,5929.0,2.69,3536.0,1.61,56.33,390947.0,220211.0,Centro
2019-10-06 19:55:01,Évora,LOCAL-070000,3.0,0,69.0,69.0,1421.0,1.68,1079.0,1.28,59.9,141258.0,84617.0,Alentejo
2019-10-06 19:55:01,Faro,LOCAL-080000,9.0,0,67.0,67.0,4286.0,2.25,3079.0,1.62,51.38,370764.0,190484.0,Algarve
2019-10-06 19:55:01,Guarda,LOCAL-090000,4.0,0,242.0,242.0,1689.0,1.98,1987.0,2.32,52.29,163462.0,85469.0,Centro
2019-10-06 19:55:01,Leiria,LOCAL-100000,10.0,0,110.0,110.0,6902.0,2.89,4699.0,1.97,56.26,423801.0,238433.0,Centro
2019-10-06 19:55:01,Lisboa,LOCAL-110000,47.0,0,134.0,134.0,22176.0,1.92,17112.0,1.49,60.6,1900982.0,1152050.0,Lisboa
2019-10-06 19:55:01,Madeira,LOCAL-300000,6.0,0,54.0,54.0,1018.0,0.81,3597.0,2.88,48.9,255821.0,125104.0,Madeira
2019-10-06 19:55:01,Portalegre,LOCAL-120000,2.0,0,69.0,69.0,1130.0,1.92,896.0,1.52,58.31,101189.0,59004.0,Alentejo
2019-10-06 19:55:01,Porto,LOCAL-130000,39.0,0,243.0,243.0,18902.0,1.97,14073.0,1.47,60.3,1591787.0,959919.0,Norte
2019-10-06 19:55:01,Santarém,LOCAL-140000,9.0,0,141.0,141.0,5142.0,2.26,3967.0,1.74,57.87,393314.0,227620.0,Centro
2019-10-06 19:55:01,Setúbal,LOCAL-150000,18.0,0,55.0,55.0,7261.0,1.71,6183.0,1.46,58.33,726049.0,423500.0,Lisboa
2019-10-06 19:55:01,Viana do Castelo,LOCAL-160000,6.0,0,208.0,208.0,3228.0,2.51,2141.0,1.67,50.74,253219.0,128488.0,Norte
2019-10-06 19:55:01,Vila Real,LOCAL-170000,5.0,0,197.0,197.0,1919.0,1.74,1960.0,1.78,48.26,228497.0,110273.0,Norte
2019-10-06 19:55:01,Viseu,LOCAL-180000,9.0,0,277.0,277.0,4235.0,2.22,3632.0,1.9,51.28,371931.0,190712.0,Centro
2019-10-06 20:00:01,Açores,LOCAL-400000,5.0,0,156.0,156.0,3047.0,3.25,1583.0,1.69,41.22,227546.0,93803.0,Açores
2019-10-06 20:00:01,Aveiro,LOCAL-010000,16.0,0,147.0,147.0,9163.0,2.49,6130.0,1.67,56.31,653597.0,368071.0,Norte
2019-10-06 20:00:01,Beja,LOCAL-020000,3.0,0,75.0,75.0,1230.0,1.65,1132.0,1.52,57.77,128926.0,74485.0,Alentejo
2019-10-06 20:00:01,Braga,LOCAL-030000,19.0,0,347.0,347.0,10708.0,2.26,6112.0,1.29,60.21,787768.0,474341.0,Norte
2019-10-06 20:00:01,Bragança,LOCAL-040000,3.0,0,226.0,226.0,1189.0,1.71,1408.0,2.02,47.23,147465.0,69644.0,Norte
2019-10-06 20:00:01,Castelo Branco,LOCAL-050000,4.0,0,120.0,120.0,2091.0,2.01,2167.0,2.08,57.46,181378.0,104223.0,Centro
2019-10-06 20:00:01,Coimbra,LOCAL-060000,9.0,0,155.0,155.0,5929.0,2.69,3536.0,1.61,56.33,390947.0,220211.0,Centro
2019-10-06 20:00:01,Évora,LOCAL-070000,3.0,0,69.0,69.0,1421.0,1.68,1079.0,1.28,59.9,141258.0,84617.0,Alentejo
2019-10-06 20:00:01,Faro,LOCAL-080000,9.0,0,67.0,67.0,4286.0,2.25,3079.0,1.62,51.38,370764.0,190484.0,Algarve
2019-10-06 20:00:01,Guarda,LOCAL-090000,4.0,0,242.0,242.0,1689.0,1.98,1987.0,2.32,52.29,163462.0,85469.0,Centro
2019-10-06 20:00:01,Leiria,LOCAL-100000,10.0,0,110.0,110.0,6902.0,2.89,4699.0,1.97,56.26,423801.0,238433.0,Centro
2019-10-06 20:00:01,Lisboa,LOCAL-110000,47.0,0,134.0,134.0,22176.0,1.92,17112.0,1.49,60.6,1900982.0,1152050.0,Lisboa
2019-10-06 20:00:01,Madeira,LOCAL-300000,6.0,0,54.0,54.0,1018.0,0.81,3597.0,2.88,48.9,255821.0,125104.0,Madeira
2019-10-06 20:00:01,Portalegre,LOCAL-120000,2.0,0,69.0,69.0,1130.0,1.92,896.0,1.52,58.31,101189.0,59004.0,Alentejo
2019-10-06 20:00:01,Porto,LOCAL-130000,39.0,0,243.0,243.0,18902.0,1.97,14073.0,1.47,60.3,1591787.0,959919.0,Norte
2019-10-06 20:00:01,Santarém,LOCAL-140000,9.0,0,141.0,141.0,5142.0,2.26,3967.0,1.74,57.87,393314.0,227620.0,Centro
2019-10-06 20:00:01,Setúbal,LOCAL-150000,18.0,0,55.0,55.0,7261.0,1.71,6183.0,1.46,58.33,726049.0,423500.0,Lisboa
2019-10-06 20:00:01,Viana do Castelo,LOCAL-160000,6.0,0,208.0,208.0,3228.0,2.51,2141.0,1.67,50.74,253219.0,128488.0,Norte
2019-10-06 20:00:01,Vila Real,LOCAL-170000,5.0,0,197.0,197.0,1919.0,1.74,1960.0,1.78,48.26,228497.0,110273.0,Norte
2019-10-06 20:00:01,Viseu,LOCAL-180000,9.0,0,277.0,277.0,4235.0,2.22,3632.0,1.9,51.28,371931.0,190712.0,Centro
2019-10-06 20:05:01,Açores,LOCAL-400000,5.0,0,156.0,156.0,3047.0,3.25,1583.0,1.69,41.22,227546.0,93803.0,Açores
2019-10-06 20:05:01,Aveiro,LOCAL-010000,16.0,0,147.0,147.0,9163.0,2.49,6130.0,1.67,56.31,653597.0,368071.0,Norte
2019-10-06 20:05:01,Beja,LOCAL-020000,3.0,0,75.0,75.0,1230.0,1.65,1132.0,1.52,57.77,128926.0,74485.0,Alentejo
2019-10-06 20:05:01,Braga,LOCAL-030000,19.0,0,347.0,347.0,10708.0,2.26,6112.0,1.29,60.21,787768.0,474341.0,Norte
2019-10-06 20:05:01,Bragança,LOCAL-040000,3.0,0,226.0,226.0,1189.0,1.71,1408.0,2.02,47.23,147465.0,69644.0,Norte
2019-10-06 20:05:01,Castelo Branco,LOCAL-050000,4.0,0,120.0,120.0,2091.0,2.01,2167.0,2.08,57.46,181378.0,104223.0,Centro
2019-10-06 20:05:01,Coimbra,LOCAL-060000,9.0,0,155.0,155.0,5929.0,2.69,3536.0,1.61,56.33,390947.0,220211.0,Centro
2019-10-06 20:05:01,Évora,LOCAL-070000,3.0,0,69.0,69.0,1421.0,1.68,1079.0,1.28,59.9,141258.0,84617.0,Alentejo
2019-10-06 20:05:01,Faro,LOCAL-080000,9.0,0,67.0,67.0,4286.0,2.25,3079.0,1.62,51.38,370764.0,190484.0,Algarve
2019-10-06 20:05:01,Guarda,LOCAL-090000,4.0,0,242.0,242.0,1689.0,1.98,1987.0,2.32,52.29,163462.0,85469.0,Centro
2019-10-06 20:05:01,Leiria,LOCAL-100000,10.0,0,110.0,110.0,6902.0,2.89,4699.0,1.97,56.26,423801.0,238433.0,Centro
2019-10-06 20:05:01,Lisboa,LOCAL-110000,47.0,0,134.0,134.0,22176.0,1.92,17112.0,1.49,60.6,1900982.0,1152050.0,Lisboa
2019-10-06 20:05:01,Madeira,LOCAL-300000,6.0,0,54.0,54.0,1018.0,0.81,3597.0,2.88,48.9,255821.0,125104.0,Madeira
2019-10-06 20:05:01,Portalegre,LOCAL-120000,2.0,0,69.0,69.0,1130.0,1.92,896.0,1.52,58.31,101189.0,59004.0,Alentejo
2019-10-06 20:05:01,Porto,LOCAL-130000,39.0,0,243.0,243.0,18902.0,1.97,14073.0,1.47,60.3,1591787.0,959919.0,Norte
2019-10-06 20:05:01,Santarém,LOCAL-140000,9.0,0,141.0,141.0,5142.0,2.26,3967.0,1.74,57.87,393314.0,227620.0,Centro
2019-10-06 20:05:01,Setúbal,LOCAL-150000,18.0,0,55.0,55.0,7261.0,1.71,6183.0,1.46,58.33,726049.0,423500.0,Lisboa
2019-10-06 20:05:01,Viana do Castelo,LOCAL-160000,6.0,0,208.0,208.0,3228.0,2.51,2141.0,1.67,50.74,253219.0,128488.0,Norte
2019-10-06 20:05:01,Vila Real,LOCAL-170000,5.0,0,197.0,197.0,1919.0,1.74,1960.0,1.78,48.26,228497.0,110273.0,Norte
2019-10-06 20:05:01,Viseu,LOCAL-180000,9.0,0,277.0,277.0,4235.0,2.22,3632.0,1.9,51.28,371931.0,190712.0,Centro
2019-10-06 20:10:02,Açores,LOCAL-400000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Açores
2019-10-06 20:10:02,Aveiro,LOCAL-010000,0.0,16,147.0,12.0,186.0,2.92,101.0,1.59,53.3,11953.0,6371.0,Norte
2019-10-06 20:10:02,Beja,LOCAL-020000,0.0,3,75.0,23.0,125.0,1.69,136.0,1.84,52.24,14136.0,7384.0,Alentejo
2019-10-06 20:10:02,Braga,LOCAL-030000,0.0,19,347.0,61.0,888.0,2.89,1029.0,3.35,57.16,53691.0,30689.0,Norte
2019-10-06 20:10:02,Bragança,LOCAL-040000,0.0,3,226.0,96.0,268.0,1.91,323.0,2.3,42.88,32796.0,14064.0,Norte
2019-10-06 20:10:02,Castelo Branco,LOCAL-050000,0.0,4,120.0,73.0,593.0,2.36,740.0,2.95,53.19,47149.0,25078.0,Centro
2019-10-06 20:10:02,Coimbra,LOCAL-060000,0.0,9,155.0,32.0,376.0,3.5,284.0,2.65,51.33,20899.0,10728.0,Centro
2019-10-06 20:10:02,Évora,LOCAL-070000,0.0,3,69.0,21.0,138.0,1.72,108.0,1.34,55.48,14494.0,8041.0,Alentejo
2019-10-06 20:10:02,Faro,LOCAL-080000,0.0,9,67.0,15.0,239.0,3.26,149.0,2.03,52.16,14071.0,7340.0,Algarve
2019-10-06 20:10:02,Guarda,LOCAL-090000,0.0,3,242.0,173.0,735.0,2.49,828.0,2.81,48.5,60818.0,29494.0,Centro
2019-10-06 20:10:02,Leiria,LOCAL-100000,0.0,10,110.0,12.0,291.0,3.87,176.0,2.34,55.96,13439.0,7520.0,Centro
2019-10-06 20:10:02,Lisboa,LOCAL-110000,0.0,48,134.0,6.0,127.0,2.78,114.0,2.49,55.33,8265.0,4573.0,Lisboa
2019-10-06 20:10:02,Madeira,LOCAL-300000,0.0,6,54.0,9.0,19.0,0.59,60.0,1.88,46.69,6848.0,3197.0,Madeira
2019-10-06 20:10:02,Portalegre,LOCAL-120000,0.0,2,69.0,23.0,136.0,1.86,139.0,1.9,57.36,12730.0,7302.0,Alentejo
2019-10-06 20:10:02,Porto,LOCAL-130000,0.0,40,243.0,21.0,223.0,1.93,230.0,1.99,54.31,21271.0,11553.0,Norte
2019-10-06 20:10:02,Santarém,LOCAL-140000,0.0,9,141.0,40.0,609.0,2.65,495.0,2.16,56.78,40414.0,22948.0,Centro
2019-10-06 20:10:02,Setúbal,LOCAL-150000,0.0,18,55.0,3.0,40.0,1.41,39.0,1.38,49.12,5767.0,2833.0,Lisboa
2019-10-06 20:10:02,Viana do Castelo,LOCAL-160000,0.0,6,208.0,96.0,903.0,2.89,547.0,1.75,47.9,65198.0,31229.0,Norte
2019-10-06 20:10:02,Vila Real,LOCAL-170000,0.0,5,197.0,83.0,453.0,1.98,618.0,2.7,42.94,53405.0,22931.0,Norte
2019-10-06 20:10:02,Viseu,LOCAL-180000,0.0,8,277.0,153.0,1485.0,2.6,1242.0,2.17,49.57,115266.0,57142.0,Centro
2019-10-06 20:15:02,Açores,LOCAL-400000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Açores
2019-10-06 20:15:02,Aveiro,LOCAL-010000,0.0,16,147.0,12.0,186.0,2.92,101.0,1.59,53.3,11953.0,6371.0,Norte
2019-10-06 20:15:02,Beja,LOCAL-020000,0.0,3,75.0,23.0,125.0,1.69,136.0,1.84,52.24,14136.0,7384.0,Alentejo
2019-10-06 20:15:02,Braga,LOCAL-030000,0.0,19,347.0,61.0,888.0,2.89,1029.0,3.35,57.16,53691.0,30689.0,Norte
2019-10-06 20:15:02,Bragança,LOCAL-040000,0.0,3,226.0,96.0,268.0,1.91,323.0,2.3,42.88,32796.0,14064.0,Norte
2019-10-06 20:15:02,Castelo Branco,LOCAL-050000,0.0,4,120.0,73.0,593.0,2.36,740.0,2.95,53.19,47149.0,25078.0,Centro
2019-10-06 20:15:02,Coimbra,LOCAL-060000,0.0,9,155.0,32.0,376.0,3.5,284.0,2.65,51.33,20899.0,10728.0,Centro
2019-10-06 20:15:02,Évora,LOCAL-070000,0.0,3,69.0,21.0,138.0,1.72,108.0,1.34,55.48,14494.0,8041.0,Alentejo
2019-10-06 20:15:02,Faro,LOCAL-080000,0.0,9,67.0,15.0,239.0,3.26,149.0,2.03,52.16,14071.0,7340.0,Algarve
2019-10-06 20:15:02,Guarda,LOCAL-090000,0.0,3,242.0,173.0,735.0,2.49,828.0,2.81,48.5,60818.0,29494.0,Centro
2019-10-06 20:15:02,Leiria,LOCAL-100000,0.0,10,110.0,12.0,291.0,3.87,176.0,2.34,55.96,13439.0,7520.0,Centro
2019-10-06 20:15:02,Lisboa,LOCAL-110000,0.0,48,134.0,6.0,127.0,2.78,114.0,2.49,55.33,8265.0,4573.0,Lisboa
2019-10-06 20:15:02,Madeira,LOCAL-300000,0.0,6,54.0,9.0,19.0,0.59,60.0,1.88,46.69,6848.0,3197.0,Madeira
2019-10-06 20:15:02,Portalegre,LOCAL-120000,0.0,2,69.0,23.0,136.0,1.86,139.0,1.9,57.36,12730.0,7302.0,Alentejo
2019-10-06 20:15:02,Porto,LOCAL-130000,0.0,40,243.0,21.0,223.0,1.93,230.0,1.99,54.31,21271.0,11553.0,Norte
2019-10-06 20:15:02,Santarém,LOCAL-140000,0.0,9,141.0,40.0,609.0,2.65,495.0,2.16,56.78,40414.0,22948.0,Centro
2019-10-06 20:15:02,Setúbal,LOCAL-150000,0.0,18,55.0,3.0,40.0,1.41,39.0,1.38,49.12,5767.0,2833.0,Lisboa
2019-10-06 20:15:02,Viana do Castelo,LOCAL-160000,0.0,6,208.0,96.0,903.0,2.89,547.0,1.75,47.9,65198.0,31229.0,Norte
2019-10-06 20:15:02,Vila Real,LOCAL-170000,0.0,5,197.0,94.0,584.0,2.04,779.0,2.72,44.04,65127.0,28685.0,Norte
2019-10-06 20:15:02,Viseu,LOCAL-180000,0.0,8,277.0,153.0,1485.0,2.6,1242.0,2.17,49.57,115266.0,57142.0,Centro
2019-10-06 20:20:02,Açores,LOCAL-400000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Açores
2019-10-06 20:20:02,Aveiro,LOCAL-010000,0.0,16,147.0,12.0,186.0,2.92,101.0,1.59,53.3,11953.0,6371.0,Norte
2019-10-06 20:20:02,Beja,LOCAL-020000,0.0,3,75.0,23.0,125.0,1.69,136.0,1.84,52.24,14136.0,7384.0,Alentejo
2019-10-06 20:20:02,Braga,LOCAL-030000,0.0,19,347.0,61.0,888.0,2.89,1029.0,3.35,57.16,53691.0,30689.0,Norte
2019-10-06 20:20:02,Bragança,LOCAL-040000,0.0,3,226.0,96.0,268.0,1.91,323.0,2.3,42.88,32796.0,14064.0,Norte
2019-10-06 20:20:02,Castelo Branco,LOCAL-050000,0.0,4,120.0,73.0,593.0,2.36,740.0,2.95,53.19,47149.0,25078.0,Centro
2019-10-06 20:20:02,Coimbra,LOCAL-060000,0.0,9,155.0,32.0,376.0,3.5,284.0,2.65,51.33,20899.0,10728.0,Centro
2019-10-06 20:20:02,Évora,LOCAL-070000,0.0,3,69.0,21.0,138.0,1.72,108.0,1.34,55.48,14494.0,8041.0,Alentejo
2019-10-06 20:20:02,Faro,LOCAL-080000,0.0,9,67.0,15.0,239.0,3.26,149.0,2.03,52.16,14071.0,7340.0,Algarve
2019-10-06 20:20:02,Guarda,LOCAL-090000,0.0,3,242.0,173.0,735.0,2.49,828.0,2.81,48.5,60818.0,29494.0,Centro
2019-10-06 20:20:02,Leiria,LOCAL-100000,0.0,10,110.0,12.0,291.0,3.87,176.0,2.34,55.96,13439.0,7520.0,Centro
2019-10-06 20:20:02,Lisboa,LOCAL-110000,0.0,48,134.0,6.0,127.0,2.78,114.0,2.49,55.33,8265.0,4573.0,Lisboa
2019-10-06 20:20:02,Madeira,LOCAL-300000,0.0,6,54.0,11.0,39.0,0.55,117.0,1.65,51.16,13838.0,7080.0,Madeira
2019-10-06 20:20:02,Portalegre,LOCAL-120000,0.0,2,69.0,23.0,136.0,1.86,139.0,1.9,57.36,12730.0,7302.0,Alentejo
2019-10-06 20:20:02,Porto,LOCAL-130000,0.0,40,243.0,21.0,223.0,1.93,230.0,1.99,54.31,21271.0,11553.0,Norte
